order_id,report_date,customer_name,order_level,shipping_type,area,province,city,product_type,product_sub_type,product_name,product_box,order_number,order_amt,back_point,profit_amt,price,shipping_cost,shipping_date
10823,2023/9/3 00:00,Blake,Others,Train,North,Tianjin,Tianjin ,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,13,269.02,0.1,-112,20.97,6.5,2023/9/3 00:00
10851,2020/6/27 00:00,Blake,Others,Train,Northeast,Jilin,Changchun,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,29,4345.86,0.09,126.62,152.48,4,2020/6/27 00:00
11047,2022/3/2 00:00,Blake,Others,Train,Northeast,Jilin,Siping,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Medium Box,73,1788.991,0.09,-49.37,71.97,18.74,2022/3/4 00:00
11362,2023/12/2 00:00,Blake,Others,Train,Northeast,Jilin,Tonghua,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,16,706.53,0,-314.42,40.48,19.99,2023/12/4 00:00
11362,2023/12/2 00:00,Blake,Others,Train,Northeast,Liaoning,Yingkou,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,54,5707.46,0.11,1627.3,181.04,12.44,2023/12/7 00:00
11362,2023/12/2 00:00,Blake,Others,Train,Northwest,Gansu,Wuwei,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,116,9907.157,0.23,-356.08,246.28,73.74,2023/12/6 00:00
11652,2023/1/31 00:00,Blake,Others,Train,Northwest,Ningxia,Shizuishan,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Large Box,17,3111,0.23,863,215.86,29.15,2023/2/1 00:00
11652,2023/1/31 00:00,Blake,Others,Train,South,Guangdong,Foshan,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Large Box,14,677.43,0.1,75.48,50.98,22.24,2023/2/1 00:00
11877,2021/8/13 00:00,Blake,Others,Train,South,Guangdong,Meizhou,Office,Label,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,35,343.92,0.06,154.54,10.35,0.99,2021/8/15 00:00
11878,2021/5/17 00:00,Blake,Others,Train,South,Guangxi,Baise,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,41,112.6,0.1,0.49,2.88,1.01,2021/5/18 00:00
11908,2021/8/15 00:00,Blake,Others,Train,South,Guangxi,Beihai,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,42,159.44,0.11,-106.98,7.82,9.8,2021/8/17 00:00
11909,2021/2/14 00:00,Blake,Others,Train,South,Guangxi,Guilin,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,32,225.63,0.19,-66.29,13.59,11.66,2021/2/16 00:00
11910,2022/9/5 00:00,Blake,Others,Train,Southwest,Sichuan,Leshan,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,46,2497.7415,0.09,64.27,169.26,30.18,2022/9/7 00:00
12130,2023/3/1 00:00,Blake,Others,Truck,Center,Henan,Pingdingshan,Furniture,Table,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Paperbag,55,7757.91,0.15,1647,271.47,61.63,2023/3/4 00:00
12641,2022/5/15 00:00,Blake,Others,Truck,East,Shandong,Jinan,Furniture,Chair,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Box,31,5174.561,0.09,986.8,331.97,34.2,2022/5/19 00:00
12868,2022/5/22 00:00,Butt,L1,Plain,Center,Hubei,Shiyan,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,66,306.07,0.1,128.85,8.91,1.8,2022/5/23 00:00
13121,2021/5/28 00:00,Butt,L1,Plain,Center,Hubei,Xiaogan,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,90,1811.96,0.03,-275.73,39.87,12.46,2021/5/31 00:00
13157,2023/5/4 00:00,Butt,L1,Plain,Center,Hunan,Zhangjiajie,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,27,1553.868,0.04,322.51,65.99,5.92,2023/5/5 00:00
13540,2021/8/13 00:00,Butt,L1,Plain,Northwest,Gansu,Baiyin,Office,Envelop,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,2,45.64,0.08,-0.11,15.57,1.39,2021/8/13 00:00
13795,2022/7/1 00:00,Butt,L1,Plain,Northwest,Gansu,Pingliang,Office,Label,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,66,9347.62,0.07,2568.01,205.11,24.75,2022/7/2 00:00
13991,2023/5/28 00:00,Butt,L1,Plain,South,Guangdong,Guangzhou,Office,Label,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,27,116.37,0.04,57.63,3.69,0.5,2023/5/29 00:00
14597,2021/11/20 00:00,Butt,L1,Train,East,Zhejiang,Quzhou,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,30,200.24,0,-59.85,6.48,5.84,2021/11/21 00:00
15109,2022/3/6 00:00,Butt,L1,Train,North,Beijing,Beijing ,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,18,114.83,0.12,-39.85,16.53,7.08,2022/3/8 00:00
15109,2022/3/6 00:00,Butt,L1,Train,North,Hebei,Handan,Office,Envelop,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,27,2609.53,0,911.66,90.48,19.99,2022/3/7 00:00
15872,2024/1/21 00:00,Butt,L1,Train,Northeast,Heilongjiang,Qiqihaer,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,3,42.5,0.07,-28.43,11.66,8.99,2024/1/21 00:00
16103,2023/10/6 00:00,Butt,L1,Train,Northeast,Liaoning,Benxi,Office,Scissor,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,49,1108.53,0.16,259.37,46.51,11.22,2023/10/8 00:00
16128,2022/7/29 00:00,Butt,L1,Train,Northwest,Gansu,Wuwei,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,113,6285.26,0.15,-697.52,155.92,66.94,2022/7/29 00:00
16133,2020/12/16 00:00,Butt,L1,Train,Northwest,Xinjiang,Wulumuqi,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,50,2040.39,0.07,221.09,40.99,19.99,2020/12/16 00:00
16706,2023/9/18 00:00,Butt,L1,Train,South,Guangdong,Dongguan,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,9,63.91,0.06,-27.78,6.48,6.35,2023/9/19 00:00
17186,2020/4/18 00:00,Butt,L1,Train,South,Guangdong,Qingyuan,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,50,2018.68,0.1,731.72,43.98,1.99,2020/4/20 00:00
17860,2022/6/27 00:00,Butt,L1,Train,South,Guangdong,Shanwei,Office,Envelop,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,5,80.56,0.03,12.5,15.67,1.39,2022/6/29 00:00
18144,2022/8/28 00:00,Butt,L1,Train,South,Guangxi,Beihai,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,45,500.48,0.08,-48.2,11.29,5.03,2022/8/30 00:00
18144,2022/8/28 00:00,Butt,L1,Train,South,Guangxi,Wuzhou,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,29,824.51,0.01,0.9,27.48,4,2022/8/30 00:00
18145,2021/11/25 00:00,Butt,L1,Train,South,Hainan,Sansha,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,47,263.81,0.03,-237.54,5.4,7.78,2021/11/26 00:00
18147,2020/10/7 00:00,Butt,L1,Train,South,Hainan,Sanya,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,33,476.06,0.04,-120.48,14.03,9.37,2020/10/8 00:00
18405,2020/3/30 00:00,Butt,L1,Train,South,Hainan,Sanya,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,58,1593.44,0.16,162.8,53.16,11.16,2020/4/1 00:00
18465,2021/7/6 00:00,Butt,L1,Truck,North,Beijing,Beijing ,Furniture,Bookshelves,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Paperbag,11,1935.1,0.01,-42.96,170.98,35.89,2021/7/8 00:00
18757,2023/8/13 00:00,Butt,L1,Truck,Northeast,Jilin,Changchun,Furniture,Chair,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Box,26,4073.17,0.08,376.21,160.98,30,2023/8/15 00:00
18757,2023/8/13 00:00,Butt,L1,Truck,Northeast,Liaoning,Liaoyang,Furniture,Chair,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Box,33,803.11,0.08,-237.13,25.98,14.36,2023/8/18 00:00
19074,2023/9/16 00:00,Butt,L1,Truck,Northeast,Liaoning,Panjin,Furniture,Chair,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Box,85,12335.45,0.25,1583.96,527.28,86.92,2023/9/18 00:00
19204,2020/12/9 00:00,Butt,L1,Truck,Northwest,Shanxi,Yanan,Furniture,Chair,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Box,5,627.64,0.05,-151.46,120.98,30,2020/12/11 00:00
19205,2021/10/16 00:00,Butt,L1,Truck,South,Guangxi,Wuzhou,Furniture,Table,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Paperbag,22,5202.896,0.02,-715.78,296.18,54.12,2021/10/18 00:00
19492,2022/3/4 00:00,Butt,L2,Plain,East,Zhejiang,Quzhou,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,51,19428.04,0.15,-10221.26,6805.43,34.88,2022/3/6 00:00
19492,2022/3/4 00:00,Butt,L2,Plain,Northwest,Gansu,Pingliang,Furniture,Table,Kleencut_ Forged Office Shears by Acme United Corporation,Large Box,6,907.24,0.07,-634.73,154.13,69,2022/3/5 00:00
19777,2024/1/10 00:00,Butt,L2,Plain,Southwest,Sichuan,Ziyang,Office,Appliance,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,57,475.6,0.09,-102.11,13.55,12.65,2024/1/12 00:00
20166,2020/5/25 00:00,Butt,L2,Train,Center,Henan,Jiaozuo,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,32,383.81,0.03,-21.15,12.21,4.81,2020/5/29 00:00
20192,2021/12/27 00:00,Butt,L2,Train,Center,Henan,Jiaozuo,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,46,157.87,0,-115.8,3.28,3.97,2022/1/3 00:00
20193,2022/1/28 00:00,Butt,L2,Train,Center,Henan,Pingdingshan,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,35,192.21,0.07,-61.36,5.47,5.26,2022/1/30 00:00
20451,2023/8/16 00:00,Butt,L2,Train,Center,Henan,Puyang,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,48,3674.6,0.16,910.78,450.16,28.54,2023/8/18 00:00
20711,2020/4/11 00:00,Butt,L2,Train,Center,Hubei,Xiaogan,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,118,1066.12,0.09,-185.18,25.94,21.13,2020/4/12 00:00
20737,2023/3/17 00:00,Butt,L2,Train,Center,Hunan,Zhangjiajie,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,64,367.24,0.15,2.24,32.83,13.61,2023/3/18 00:00
20737,2023/3/17 00:00,Butt,L2,Train,Center,Hunan,Zhuzhou,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,106,10604.34,0.12,3312.28,392.41,15.36,2023/3/19 00:00
21155,2022/4/28 00:00,Butt,L2,Train,East,Jiangsu,Yancheng,Office,Label,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,88,2476.26,0.11,661.54,94.89,27.87,2022/4/29 00:00
21319,2021/7/20 00:00,Butt,L2,Train,East,Jiangxi,Jian,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,8,71.1,0.03,2.29,8.69,2.99,2021/7/21 00:00
21319,2021/7/20 00:00,Butt,L2,Train,East,Jiangxi,Jiujiang,Office,Appliance,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,21,256.12,0.03,-18.19,11.97,4.98,2021/7/21 00:00
21378,2022/10/28 00:00,Butt,L2,Train,North,Beijing,Beijing ,Office,Box,Kleencut_ Forged Office Shears by Acme United Corporation,Large Box,8,669.69,0.03,-297.02,80.98,35,2022/10/31 00:00
21572,2020/5/6 00:00,Butt,L2,Train,North,Hebei,Baoding,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,26,1011.9,0.07,247.94,39.48,1.99,2020/5/8 00:00
21573,2023/7/17 00:00,Butt,L2,Train,North,Hebei,Handan,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,42,865.21,0.07,-42.1,20.95,5.99,2023/7/19 00:00
21574,2021/4/7 00:00,Butt,L2,Train,North,Hebei,Shijiazhuang,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,48,7518.12,0.04,1027.63,152.48,6.5,2021/4/8 00:00
21602,2020/9/21 00:00,Butt,L2,Train,North,Neimenggu,Bayannaoer,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,55,1474.345,0.02,633.14,40.27,8.47,2020/9/24 00:00
21893,2023/1/14 00:00,Butt,L2,Train,North,Neimenggu,Huhehaote,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Medium Box,48,5340.5,0.01,1215.28,110.98,13.99,2023/1/15 00:00
22151,2021/10/21 00:00,Butt,L2,Train,North,Shanxi,Changzhi,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Medium Box,4,256.77,0.04,173.89,60.65,12.23,2021/10/21 00:00
22182,2023/11/27 00:00,Butt,L2,Train,North,Shanxi,Shuozhou,Furniture,Chair,Kleencut_ Forged Office Shears by Acme United Corporation,Large Box,73,13392.36,0.06,930.28,357.41,88.69,2023/11/28 00:00
22182,2023/11/27 00:00,Butt,L2,Train,North,Shanxi,Yuncheng,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,42,1081.1735,0.05,18.37,69.56,8.37,2023/11/30 00:00
22468,2021/8/31 00:00,Butt,L2,Train,North,Tianjin,Tianjin ,Office,Envelop,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,44,3882.28,0.04,313.6,309.72,73.02,2021/9/1 00:00
22947,2021/3/10 00:00,Butt,L2,Train,Northeast,Heilongjiang,Hegang,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,62,2223.43,0.12,96.54,86.65,21.15,2021/3/17 00:00
22950,2023/3/13 00:00,Butt,L2,Train,Northeast,Heilongjiang,Jiamusi,Office,band,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,21,56.21,0.05,12.71,2.62,0.8,2023/3/20 00:00
22980,2023/12/23 00:00,Butt,L2,Train,Northeast,Heilongjiang,Shuangyashan,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,75,14713.3685,0.12,4541.37,762.85,29.56,2023/12/24 00:00
22980,2023/12/23 00:00,Butt,L2,Train,Northwest,Ningxia,Zhongwei,Office,Label,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,24,67.84,0.07,13.44,2.88,0.99,2023/12/24 00:00
23328,2021/12/6 00:00,Butt,L2,Train,South,Guangdong,Meizhou,Office,Label,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,32,153.98,0.02,71.6,4.91,0.5,2021/12/7 00:00
23556,2022/4/1 00:00,Butt,L2,Train,South,Guangdong,Shenzhen,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,33,3671.1415,0.02,995.09,125.99,8.99,2022/4/2 00:00
24007,2021/11/16 00:00,Butt,L2,Train,South,Guangdong,Yunfu,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,74,4883.0585,0.17,1297.67,178.8,18.04,2021/11/23 00:00
24007,2021/11/16 00:00,Butt,L2,Train,South,Guangxi,Beihai,Office,Appliance,Kleencut_ Forged Office Shears by Acme United Corporation,Large Box,13,105.94,0.06,-566,4.48,49,2021/11/20 00:00
24450,2023/9/30 00:00,Butt,L2,Train,South,Guangxi,Hezhou,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,45,237.85,0.12,27.14,11.59,7.42,2023/10/2 00:00
24737,2021/2/26 00:00,Butt,L2,Train,South,Hainan,Sanya,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,56,2930.8815,0.05,908.61,94.32,2.98,2021/2/27 00:00
25061,2023/3/10 00:00,Butt,L2,Train,Southwest,Xicang,Lasa,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,21,423.24,0.1,128.83,21.38,2.99,2023/3/12 00:00
25062,2022/1/20 00:00,Butt,L2,Truck,East,Zhejiang,Quzhou,Furniture,Bookshelves,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Paperbag,58,1042.94,0.08,-47.81,77.68,28.3,2022/1/22 00:00
25442,2023/3/28 00:00,Butt,L2,Truck,East,Zhejiang,Wenzhou,Technique,Machines,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Box,61,3302.65,0.17,623.9,132.95,43.77,2023/3/30 00:00
25473,2024/1/5 00:00,Butt,L2,Truck,South,Guangxi,Liuzhou,Technique,Fax,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Box,86,20003.54,0.1,6882.39,469.22,55.15,2024/1/8 00:00
25509,2020/8/12 00:00,Butt,L2,Truck,South,Guangxi,Nanning,Furniture,Bookshelves,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Paperbag,14,3363.14,0.1,98.75,260.98,41.91,2020/8/14 00:00
25603,2022/5/26 00:00,Butt,L2,Truck,South,Guangxi,Nanning,Furniture,Table,Kleencut_ Forged Office Shears by Acme United Corporation,Huge Paperbag,44,4530.96,0.07,-993.35,105.49,41.64,2022/5/28 00:00
25735,2022/3/22 00:00,Butt,L3,Plain,Center,Henan,Pingdingshan,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,88,1266.84,0.15,291.09,29.33,9.7,2022/4/5 00:00
25767,2023/5/25 00:00,Butt,L3,Plain,Northeast,Liaoning,Shenyang,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,78,23216.38,0.15,-730.74,612.2,70.21,2023/5/26 00:00
25824,2020/11/25 00:00,Butt,L3,Plain,Northwest,Shanxi,Tongchuan,Technique,Accessory,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,30,990.73,0.02,56.39,30.73,4,2020/11/26 00:00
26054,2021/5/5 00:00,Butt,L3,Plain,South,Guangdong,Guangzhou,Office,Pen,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,72,537.38,0.07,120.29,13.06,5.36,2021/5/7 00:00
26055,2024/2/16 00:00,Butt,L3,Train,Center,Henan,Nanyang,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,71,13005.57,0.08,4769.22,305.92,12.5,2024/2/17 00:00
26084,2024/1/7 00:00,Butt,L3,Train,Center,Henan,Pingdingshan,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,26,4097.1445,0.1,501.54,205.99,8.99,2024/1/12 00:00
26116,2024/1/20 00:00,Butt,L3,Train,East,Anhui,Bangbu,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,43,210.66,0.08,-145.72,5.18,5.74,2024/1/21 00:00
26145,2022/9/24 00:00,Butt,L3,Train,East,Jiangsu,Lianyungang,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,89,3629.3775,0.18,1156.03,97.31,8.3,2022/9/26 00:00
26146,2021/1/1 00:00,Butt,L3,Train,East,Zhejiang,Hangzhou,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,42,557.85,0.05,89.45,12.95,4.98,2021/1/8 00:00
26146,2021/1/1 00:00,Butt,L3,Train,East,Zhejiang,Shaoxing,Office,band,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,2,7.98,0.04,-3.93,3.29,1.35,2021/1/10 00:00
26469,2023/10/21 00:00,Butt,L3,Train,East,Zhejiang,Wenzhou,Technique,Telephone,Kleencut_ Forged Office Shears by Acme United Corporation,Small bag,5,220.7875,0.09,-305.32,55.99,5,2023/10/22 00:00
26470,2020/6/11 00:00,Butt,L3,Train,North,Beijing,Beijing ,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Paperbag,56,647.13,0.11,41.17,44.59,19.68,2020/6/12 00:00
26535,2023/6/11 00:00,Butt,L3,Train,North,Neimenggu,Baotou,Technique,Fax,Kleencut_ Forged Office Shears by Acme United Corporation,Large Box,5,2543.95,0.04,-1011.32,499.99,24.49,2023/6/13 00:00
27302,2023/12/4 00:00,Butt,L3,Train,North,Neimenggu,Bayannaoer,Furniture,Decorator,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,5,294,0,181.53,54.74,14.83,2023/12/4 00:00
28419,2021/1/21 00:00,Butt,L3,Train,North,Tianjin,Tianjin ,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,35,183.45,0.01,-149.66,4.98,7.44,2021/1/25 00:00
28614,2021/1/9 00:00,Butt,L3,Train,North,Tianjin,Tianjin ,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,28,128.69,0.04,28.29,4.55,1.49,2021/1/11 00:00
28643,2021/7/18 00:00,Butt,L3,Train,Northwest,Ningxia,Zhongwei,Office,undefined,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,22,451.48,0.08,-11.98,31.67,10.57,2021/7/19 00:00
28836,2022/1/14 00:00,Butt,L3,Train,Northwest,Qinghai,Xining,Office,Paper,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,44,648.7495,0.09,-32.86,27.47,13,2022/1/16 00:00
28867,2022/10/12 00:00,Butt,L3,Train,Northwest,Xinjiang,Kelamayi,Office,Envelop,Kleencut_ Forged Office Shears by Acme United Corporation,Small Box,44,357.48,0.01,160.02,7.64,1.39,2022/10/13 00:00
